ensembl_gene_id,gene_symbol,entrez_id,tf_family,protein_ids,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type
ENSGALG00000001306,NFRKB,419730.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000001518,ZNF750,101750712.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000001529,THYN1,374161.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000001845,PHTF1,419878.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000002018,CAPN15,416389.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000002150,CPEB1,415326.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000002514,SFPQ,395803.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000002878,CREBRF,416206.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000002888,CASZ1,419452.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000002932,NME2,395916.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000004859,ZNFX1,419218.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000005001,CNBP,395731.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000005016,ZNF608,426810.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000006092,,419260.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000006113,ZNF326,424512.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000006453,TF,396241.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000006805,PLSCR1,424883.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000007928,MLLT10,420509.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000007938,RAG1,423164.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000008053,PRDM11,423174.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000008474,CARF,424090.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000008645,NKRF,422370.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000008756,PLEK,395669.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000008939,FUBP1,424551.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000009282,MIDEAS,423245.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000010005,EPAS1,395596.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000010276,GPBP1L1,424603.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000010592,TET2,422540.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000010619,CC2D1B,772226.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000010630,AHCTF1,421484.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000011475,RPL37A,396031.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000012796,KIAA1549,100857885.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000013408,TMF1,426072.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000013647,TFB1M,428608.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000013911,ZC3HAV1,426315.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000013935,BCLAF1,100858086.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000014724,,427148.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000015000,LYAR,422846.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000015225,BLZF1,418371.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000023440,GABPB1,415453.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000027562,PURG,428737.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000028998,XPA,395659.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000029135,YEATS4,771226.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000029387,PURA,430546.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000030011,ZNF704,420194.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000032546,MYEF2,415432.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000034040,ZNF318,421457.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000034140,ZNF395,422017.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000035669,ADNP2,420805.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000036775,SETBP1,416376.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000037030,CREBL2,426496.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000037031,,107052190.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000037261,RFXANK,426623.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000037723,,415593.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000038604,PHB,419980.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000040087,ZNF609,415331.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000040335,CEBPZ,421474.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000041200,ZNF706,768824.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000047359,MAF1,100857613.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSGALG00000051505,ZNF503,770136.0,Others,,Gallus_gallus,chicken,extended,220000000.0,1000,150,AnimalTFDB4.0,TF
ENSTRUG00000007924,nkx2.4a,101076863.0,Homeobox,ENSTRUP00000019736.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000007413,srebf2,101079130.0,bHLH,ENSTRUP00000065291.1;ENSTRUP00000079432.1;ENSTRUP00000018320.3;ENSTRUP00000080294.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000027738,CSRNP3,,CSRNP_N,ENSTRUP00000064555.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020873,tal1,101065935.0,bHLH,ENSTRUP00000055776.1;ENSTRUP00000063092.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021051,,,MYB,ENSTRUP00000084770.1;ENSTRUP00000056794.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000011576,vdrb,101063381.0,THR-like,ENSTRUP00000029256.3;ENSTRUP00000059964.1;ENSTRUP00000063341.1;ENSTRUP00000029259.2;ENSTRUP00000029257.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000025848,,101067939.0,bHLH,ENSTRUP00000054409.1;ENSTRUP00000076085.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000017079,arid3b,,ARID,ENSTRUP00000043756.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000000174,lhx1a,101061689.0,Homeobox,ENSTRUP00000000359.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000016940,foxj1b,101067147.0,Fork_head,ENSTRUP00000043384.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020035,sox7,101077199.0,HMG,ENSTRUP00000056204.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021965,HES2,101065052.0,bHLH,ENSTRUP00000054248.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000014896,csrnp2,,CSRNP_N,ENSTRUP00000038071.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000026306,NKX6-1,101072825.0,Homeobox,ENSTRUP00000075621.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000014706,mixl1,,Homeobox,ENSTRUP00000037579.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000022430,pbx4,101080114.0,Homeobox,ENSTRUP00000052829.1;ENSTRUP00000058307.1;ENSTRUP00000082939.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000016621,hinfp,101075915.0,zf-C2H2,ENSTRUP00000042517.3;ENSTRUP00000071935.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000016410,fezf1,101073677.0,zf-C2H2,ENSTRUP00000041953.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000026787,znf865,101075910.0,zf-C2H2,ENSTRUP00000068415.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009324,znf143,446033.0,zf-C2H2,ENSTRUP00000023452.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000000677,onecut2,101073814.0,CUT,ENSTRUP00000001616.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000033466,,101071434.0,CSRNP_N,ENSTRUP00000065077.1;ENSTRUP00000071371.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020370,mycla,101078143.0,bHLH,ENSTRUP00000048475.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000000775,si:dkey-27c15.3,,MYB,ENSTRUP00000057007.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000028308,CSDC2,115248196.0,CSD,ENSTRUP00000069945.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000029437,,,zf-C2H2,ENSTRUP00000063928.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009320,EBF1,101066888.0,COE,ENSTRUP00000023438.3;ENSTRUP00000023440.3;ENSTRUP00000064760.1;ENSTRUP00000083640.1;ENSTRUP00000069162.1;ENSTRUP00000068867.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000023173,HOXA4,101064253.0,Homeobox,ENSTRUP00000053686.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009548,nr5a2,,SF-like,ENSTRUP00000023992.3;ENSTRUP00000023994.3;ENSTRUP00000023993.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009985,her9,101070803.0,bHLH,ENSTRUP00000055571.1;ENSTRUP00000025121.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000032588,pknox1.2,101074905.0,Homeobox,ENSTRUP00000084621.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021129,bcl11ab,101067800.0,zf-C2H2,ENSTRUP00000053910.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000028759,zgc:158291,101073570.0,Pou,ENSTRUP00000067017.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000027500,,,zf-BED,ENSTRUP00000062656.1;ENSTRUP00000076300.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000001385,lhx2b,101074897.0,Homeobox,ENSTRUP00000003187.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000004550,znf384l,,zf-C2H2,ENSTRUP00000010816.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000013220,bcl6b,101068469.0,ZBTB,ENSTRUP00000033649.3;ENSTRUP00000033649.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009042,lmx1bb,,Homeobox,ENSTRUP00000022733.3;ENSTRUP00000086635.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020547,dbpb,101078916.0,TF_bZIP,ENSTRUP00000057439.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000029803,hoxa11b,101079822.0,Homeobox,ENSTRUP00000075108.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000005321,,,zf-C2H2,ENSTRUP00000082153.1;ENSTRUP00000061792.1;ENSTRUP00000062348.1;ENSTRUP00000012767.3;ENSTRUP00000067633.1;ENSTRUP00000012764.3;ENSTRUP00000075298.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000032843,,,HTH,ENSTRUP00000021853.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000014042,shox2,101073455.0,Homeobox,ENSTRUP00000035921.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000017056,alx4b,101079447.0,Homeobox,ENSTRUP00000043696.1;ENSTRUP00000082211.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020602,bhlhe22,,bHLH,ENSTRUP00000008237.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000008956,tfap2e,101078317.0,AP-2,ENSTRUP00000062668.1;ENSTRUP00000022521.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000014847,foxr1,,Fork_head,ENSTRUP00000037924.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000015566,,,Homeobox,ENSTRUP00000039781.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000028795,sim1a,,bHLH,ENSTRUP00000079854.1;ENSTRUP00000083993.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000012549,tcf7l2,101067664.0,HMG,ENSTRUP00000062934.1;ENSTRUP00000064928.1;ENSTRUP00000084750.1;ENSTRUP00000031779.2;ENSTRUP00000031778.2;ENSTRUP00000082771.1;ENSTRUP00000031780.3;ENSTRUP00000072913.1;ENSTRUP00000064839.1;ENSTRUP00000073003.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000012781,gata1a,101069919.0,zf-GATA,ENSTRUP00000032355.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000017044,l3mbtl2,101070410.0,THAP,ENSTRUP00000043663.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000031939,dbx1a,,Homeobox,ENSTRUP00000084074.1;ENSTRUP00000062262.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000006078,ST18,,zf-C2HC,ENSTRUP00000078546.1;ENSTRUP00000069795.1;ENSTRUP00000072008.1;ENSTRUP00000014768.3;ENSTRUP00000069258.1;ENSTRUP00000061316.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009760,elk3,,ETS,ENSTRUP00000048206.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000007119,insm1b,,zf-C2H2,ENSTRUP00000017501.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021456,,,Homeobox,ENSTRUP00000047862.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021189,irf4a,101066968.0,IRF,ENSTRUP00000057416.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000023051,,,zf-LITAF-like,ENSTRUP00000051897.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000018462,,,bHLH,ENSTRUP00000071433.1;ENSTRUP00000047268.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021910,,105419230.0,HMG,ENSTRUP00000052579.2;ENSTRUP00000055711.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000011049,otx1,101061709.0,TF_Otx,ENSTRUP00000027897.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000015060,gsx2,101072644.0,Homeobox,ENSTRUP00000038475.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000013273,neurod4,101062304.0,bHLH,ENSTRUP00000033780.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000012825,nanog,,Homeobox,ENSTRUP00000080231.1;ENSTRUP00000032471.3;ENSTRUP00000073704.1;ENSTRUP00000062059.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020880,zbtb49,101066733.0,ZBTB,ENSTRUP00000048826.2;ENSTRUP00000048826.2;ENSTRUP00000056911.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000019940,,101061037.0,zf-C2H2,ENSTRUP00000050861.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000001481,ESRRG,101069149.0,ESR-like,ENSTRUP00000003409.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000014552,id2a,101073580.0,bHLH,ENSTRUP00000037209.1;ENSTRUP00000081878.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000007847,PRDM1,101074732.0,zf-C2H2,ENSTRUP00000019512.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000016415,rara,445948.0,THR-like,ENSTRUP00000041965.3;ENSTRUP00000041963.2;ENSTRUP00000075468.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000020030,pax10,101079804.0,Homeobox,ENSTRUP00000055192.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000017954,atoh7,101079956.0,bHLH,ENSTRUP00000046025.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000005183,tbr1b,101071189.0,T-box,ENSTRUP00000012433.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000025781,,,bHLH,ENSTRUP00000052771.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000016588,atf5a,101068402.0,TF_bZIP,ENSTRUP00000042424.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000029551,,101072751.0,RHD,ENSTRUP00000071699.1;ENSTRUP00000077205.1;ENSTRUP00000060384.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000032181,her3,101064616.0,bHLH,ENSTRUP00000082047.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000027497,tcf23,105418664.0,bHLH,ENSTRUP00000060268.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021680,trps1,101078206.0,zf-GATA,ENSTRUP00000048934.2;ENSTRUP00000049694.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000033395,GLIS2,105417691.0,zf-C2H2,ENSTRUP00000059458.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000005774,nr1d4a,101078749.0,THR-like,ENSTRUP00000014051.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009527,ubtfl,101062941.0,HMG,ENSTRUP00000023940.3;ENSTRUP00000023942.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000015366,patz1,,ZBTB,ENSTRUP00000039272.2;ENSTRUP00000039272.2;ENSTRUP00000039269.1;ENSTRUP00000039269.1;ENSTRUP00000079901.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000010450,gata3,101077282.0,zf-GATA,ENSTRUP00000026306.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000016892,,101071823.0,Homeobox,ENSTRUP00000043275.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000001332,tfap2b,,AP-2,ENSTRUP00000003072.3;ENSTRUP00000079948.1;ENSTRUP00000074585.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000017901,tcf3b,101070613.0,bHLH,ENSTRUP00000045899.2;ENSTRUP00000082192.1;ENSTRUP00000077886.1;ENSTRUP00000076256.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009714,klf8,,zf-C2H2,ENSTRUP00000024405.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021560,,101079546.0,zf-C2H2,ENSTRUP00000054009.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000012238,neurod2,101062600.0,bHLH,ENSTRUP00000030987.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000009325,samd11,101075952.0,SAND,ENSTRUP00000073697.1;ENSTRUP00000073728.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000021009,,101078904.0,ETS,ENSTRUP00000050818.2;ENSTRUP00000080432.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000008460,nr1d2b,101077948.0,THR-like,ENSTRUP00000021188.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000025588,snai2,101064056.0,zf-C2H2,ENSTRUP00000072130.1;ENSTRUP00000052954.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000024182,DLX3,101068592.0,Homeobox,ENSTRUP00000053590.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000012579,YY1,101071494.0,zf-C2H2,ENSTRUP00000031844.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000003925,nfyal,101072832.0,NF-YA,ENSTRUP00000009265.3;ENSTRUP00000050459.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000031994,,101061696.0,zf-C2H2,ENSTRUP00000079337.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000006274,frrunt,100049633.0,Runt,ENSTRUP00000081651.1;ENSTRUP00000015322.2;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000015454,stat5a,101071345.0,STAT,ENSTRUP00000059058.1;ENSTRUP00000054786.2;ENSTRUP00000064275.1;ENSTRUP00000050715.1;ENSTRUP00000078392.1;ENSTRUP00000074592.1;ENSTRUP00000039531.3;ENSTRUP00000075469.1;ENSTRUP00000067967.1;ENSTRUP00000068960.1;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
ENSTRUG00000017534,hoxd12a,101065499.0,Homeobox,ENSTRUP00000044945.3;,Takifugu_rubripes,fugu,extended,10000000.0,390,110,AnimalTFDB4.0,TF
