DeepPhase_rnk	DeepPhase_single	PLAAC_NLLR	PLAAC_rnk	PScore_rnk	PScore_single	accession	catGRANULE_rnk	catGRANULE_single	species
		-0.184	0.669177800011771	0.06987232420758432	-0.79	P53994	0.8161445500410653	0.771785	Mus_musculus
		-0.393	0.12948031310693897	0.41751889728768343	0.59	Q91YP1	0.21078258829050803	-0.299543	Mus_musculus
		-0.429	0.08257312694956154	0.151622943530458	-0.34	Q91YR1	0.48216590402440457	0.218814	Mus_musculus
		-0.195	0.6445176858336766	0.9293654322556056	3.52	Q3TVI4	0.9021471312917987	1.00677	Mus_musculus
		-0.365	0.17962450709198988	0.5509750365241695	1.01	Q9Z2Q6	0.5187140678164965	0.275579	Mus_musculus
		-0.256	0.46977811782708495	0.7067267992123484	1.64	Q7M760	0.45347882201102896	0.176407	Mus_musculus
		-0.252	0.48143134600670945	0.39490567236231977	0.51	P51881	0.8178458289334741	0.775298	Mus_musculus
		0.302	0.989582720263669	0.6508924601410151	1.39	Q5F2E7	0.9623958699988268	1.35145	Mus_musculus
		-0.101	0.828850567947737	0.6924982531918948	1.57	E9QAM5	0.737357737885721	0.624325	Mus_musculus
		-0.03	0.8998293214054499	0.6708378326875437	1.48	Q8BM75	0.9422738472368885	1.18586	Mus_musculus
		0.066	0.9505620622682597	0.7283872197166995	1.75	Q3TC46	0.5080370761468966	0.25944	Mus_musculus
		0.011	0.9269024777823553	0.6419996188782316	1.35	O08573	0.5881731784582893	0.382185	Mus_musculus
		-0.515	0.025601789182508387	0.0037476973893158863	-1.93	P62270	0.8061128710547929	0.750566	Mus_musculus
		-0.732	0.001530221882172915	nan	nan	P02802	0.0022879267863428372	-2.74825	Mus_musculus
		-0.384	0.1451945147430993	0.7483961125579622	1.85	Q810U5	0.46462513199577615	0.1948	Mus_musculus
		-0.097	0.8340886351597905	0.3851870672679921	0.48	Q8K2D3	0.7805350228792679	0.698472	Mus_musculus
		0.13	0.9685127420399035	0.9387664358762625	3.71	Q923D5	0.794555907544292	0.729428	Mus_musculus
		0.019	0.9311400153022188	0.7593851235469733	1.91	Q8R1A4	0.7847588877155931	0.706689	Mus_musculus
		0.436	0.9955858984168089	0.9977767896843042	9.85	Q8VEK3	0.9945441745864132	2.57089	Mus_musculus
		-0.129	0.7821788005414632	0.9948548561265325	7.39	Q921F4	0.9745981461926552	1.50084	Mus_musculus
		-0.133	0.7752339473839092	0.5422092358508543	0.98	Q8VDP4	0.5743282881614455	0.361716	Mus_musculus
		-0.181	0.6760049437937732	0.4697960998539033	0.75	Q02053	0.7764871524111229	0.691023	Mus_musculus
		0.431	0.9954681890412571	0.9949183764212666	7.47	Q8K4P0	0.9949548281121671	2.65455	Mus_musculus
		-0.359	0.19221941027602849	0.2500158800736835	0.04	Q8CGY6	0.5939809926082366	0.392035	Mus_musculus
		-0.342	0.22865046200929903	0.223273835990599	-0.05	Q8BSN9	0.1533497594743635	-0.489786	Mus_musculus
		-0.306	0.324407039020658	0.41751889728768343	0.59	P42208	0.6889006218467676	0.542975	Mus_musculus
		-0.365	0.17962450709198988	0.12881915772089184	-0.45	P61208	0.36137510266338146	0.0209094	Mus_musculus
		-0.001	0.9190159496203872	0.9558533951597535	4.17	Q80TP3	0.9148773905901678	1.05641	Mus_musculus
		-0.176	0.6878935907245012	0.28679413072476656	0.16	Q6PD26	0.16954124134694357	-0.432628	Mus_musculus
		-0.101	0.828850567947737	0.8990027313726736	3.06	Q9WUX5	0.78763346239587	0.711671	Mus_musculus
		-0.393	0.12948031310693897	0.457917804738614	0.71	Q9DAJ4	0.703977472720873	0.566187	Mus_musculus
		-0.341	0.23100464952033428	0.41751889728768343	0.59	Q91WG4	0.6254253197231022	0.441433	Mus_musculus
		-0.372	0.16708845859572716	0.4925363653687353	0.82	Q8VE22	0.4142320779068403	0.11095	Mus_musculus
		-0.399	0.12041669118945324	0.2368036587689767	0.0	P18155	0.6027807110172474	0.40298	Mus_musculus
		-0.374	0.1624977929492084	0.11293908403734994	-0.53	Q80ZV0	0.7636982283233603	0.668921	Mus_musculus
		-0.061	0.8747572244129245	0.9891380296004574	6.13	Q8VC31	0.9808752786577496	1.62961	Mus_musculus
		-0.345	0.22205873697840034	0.424950771771581	0.61	P25206	0.6430834213305174	0.468354	Mus_musculus
		-0.15	0.7428638691071744	0.8530775582798704	2.55	Q80US4	0.6308811451366889	0.449454	Mus_musculus
		-0.206	0.6143252310046495	0.7047576700755892	1.63	Q61858	0.7173530447025696	0.59172	Mus_musculus
		-0.317	0.2925077982461303	0.9045289970145461	3.14	Q640N2	0.827349524815206	0.79557	Mus_musculus
		-0.283	0.3931493143428874	0.7318173156323445	1.77	Q9EPU4	0.8324533614924322	0.808328	Mus_musculus
		0.047	0.9445000294273439	0.9916788413898241	6.57	Q8R081	0.9876803942273847	1.86159	Mus_musculus
		-0.208	0.6089105997292684	0.5368735310931843	0.96	Q9CR57	0.358852516719465	0.015633	Mus_musculus
		-0.461	0.05355776587605203	0.07590675220733024	-0.75	Q8R3K3	0.2075560248738707	-0.308201	Mus_musculus
		-0.436	0.07492201753869696	0.601981833195706	1.2	O54879	0.951014900856506	1.24424	Mus_musculus
		-0.279	0.4050968159613913	0.9142476021088738	3.27	Q8BLY1	0.7068520474011498	0.570679	Mus_musculus
		-0.212	0.5986698840562651	0.5338880772406784	0.95	Q3U7R1	0.7984277836442567	0.736158	Mus_musculus
		-0.249	0.49190748043081634	0.2500158800736835	0.04	P62631	0.929367593570339	1.11844	Mus_musculus
		-0.637	0.005532340650932847	nan	nan	P48428	0.0695177754311862	-0.913643	Mus_musculus
		-0.113	0.8102524866105585	0.33418027059645555	0.31	O70209	0.6825648245922797	0.532798	Mus_musculus
		-0.206	0.6143252310046495	0.6162738995108937	1.25	Q04692	0.8017130118502874	0.742741	Mus_musculus
		-0.389	0.13583661938673416	nan	nan	Q8QZX5	0.48369118854863313	0.22097	Mus_musculus
		-0.336	0.24354069801659703	0.20510703169662708	-0.12	Q8BJU9	0.5740349642144784	0.360916	Mus_musculus
		-0.126	0.7878877052557236	0.3283999237756463	0.29	Q78PY7	0.8319253783878916	0.806694	Mus_musculus
		-0.253	0.4783709022423636	0.9106269453090262	3.22	P09055	0.8827290860025813	0.943634	Mus_musculus
		-0.192	0.6521687952445412	0.5854030362700883	1.14	Q62371	0.642144784700223	0.46659	Mus_musculus
		0.178	0.9778706373962686	0.8362446801753161	2.42	Q6P9Q6	0.7618796198521647	0.66567	Mus_musculus
		-0.239	0.521334824318757	0.6369815155942323	1.33	Q99MW1	0.8186084711955884	0.777503	Mus_musculus
		-0.219	0.5788358542757931	0.6727434415295687	1.49	Q922Q2	0.7969024991200282	0.732956	Mus_musculus
		-0.306	0.324407039020658	0.21323762942260052	-0.09	Q78ZA7	0.7453948140326176	0.637622	Mus_musculus
		-0.378	0.15508210228944735	0.055262656418725783	-0.9	P16125	0.5373108060542062	0.305424	Mus_musculus
		-0.29	0.37090224236360425	0.20002540811789365	-0.14	Q9CQL6	0.14824592279713716	-0.511431	Mus_musculus
		-0.02	0.9080101230062975	0.5057485866734421	0.86	Q7TMB8	0.5431772849935469	0.31369	Mus_musculus
		-0.296	0.3527161438408569	0.5237248300832116	0.92	Q60716	0.6407368297547812	0.464336	Mus_musculus
		-0.398	0.12230004119828145	nan	nan	P26883	0.6887246274785873	0.542795	Mus_musculus
		-0.38	0.15184509446177388	0.029918058819792925	-1.2	Q9D198	0.5872932066173883	0.381008	Mus_musculus
		-0.334	0.24871991054087458	0.48262719939020515	0.79	Q5XG71	0.6780476358089874	0.525185	Mus_musculus
		-0.101	0.828850567947737	0.5676808740392555	1.07	Q99MV1	0.576850874105362	0.36433	Mus_musculus
		0.127	0.9682773232888	0.82563679095471	2.34	Q62448	0.8200164261410302	0.780198	Mus_musculus
		-0.192	0.6521687952445412	0.3435177539223782	0.34	Q8BMB3	0.7628182564824593	0.666569	Mus_musculus
		-0.622	0.006650579718674592	nan	nan	O08997	0.10647659274903203	-0.698063	Mus_musculus
		-0.204	0.6206815372844448	0.4697960998539033	0.75	P11983	0.6578082834682624	0.492433	Mus_musculus
		-0.429	0.08257312694956154	0.3371657244489614	0.32	Q8CAM5	0.3040009386366303	-0.08911	Mus_musculus
		-0.331	0.2550762168206698	0.33983357682779647	0.33	P35564	0.8459462630529156	0.841129	Mus_musculus
		-0.335	0.24630686834206345	0.17633233818204916	-0.23	Q80UN9	0.7703860143142086	0.682185	Mus_musculus
		-0.324	0.27385086222117594	0.4112303881090008	0.57	P0CB42	0.3388478235363135	-0.0220365	Mus_musculus
		-0.276	0.4121593784944971	0.46160198183319573	0.72	Q99PU8	0.7237475067464508	0.601308	Mus_musculus
		-0.365	0.17962450709198988	0.19494378453916025	-0.16	Q99J72	0.33855449958934647	-0.0228697	Mus_musculus
		-0.562	0.014066270378435643	nan	nan	P63276	0.3098087527865775	-0.0779202	Mus_musculus
		0.004	0.9224295215113884	0.6685511020771137	1.47	Q8VE92	0.6647893934060777	0.503753	Mus_musculus
		-0.164	0.7149078924136307	0.820682207965445	2.3	A3KGV1	0.6136336970550276	0.421961	Mus_musculus
		-0.424	0.0880466129127185	nan	nan	Q6ZWM4	0.27466854393992723	-0.151544	Mus_musculus
		-0.517	0.025072096992525456	nan	nan	Q9CQB5	0.12806523524580546	-0.591082	Mus_musculus
		-0.246	0.5018539226649402	0.5422092358508543	0.98	Q9WVG9	0.5529156400328523	0.328621	Mus_musculus
		-0.348	0.21511388382084634	0.6395858476783333	1.34	A2BDX3	0.35005279831045405	0.000784102	Mus_musculus
		-0.116	0.8052498381496086	0.785047322619577	2.06	Q80U38	0.932535492197583	1.13437	Mus_musculus
		-0.325	0.27055499970572655	0.10614241250079401	-0.57	P57759	0.8033556259533028	0.746514	Mus_musculus
		-0.405	0.11135306927196752	0.4443879819602363	0.67	P45878	0.708611991082952	0.573849	Mus_musculus
		-0.394	0.12783238184921428	0.503017213999873	0.85	Q99KN2	0.2202276193828464	-0.278895	Mus_musculus
		0.212	0.9827555764816668	0.9944737343581275	7.33	P08775	0.9084242637568931	1.02884	Mus_musculus
		-0.284	0.3900888705785416	0.6440957886044592	1.36	Q3THS6	0.8320427079666785	0.807429	Mus_musculus
		-0.3	0.3410629156612324	0.20224861843358954	-0.13	Q922H7	0.22832336031913644	-0.257725	Mus_musculus
		-0.281	0.3990347831204755	0.1433653052150162	-0.38	Q9CR62	0.6531151003167899	0.484559	Mus_musculus
		0.077	0.9541521982225885	0.9488026424442609	3.97	O70405	0.8258829050803708	0.79129	Mus_musculus
		-0.221	0.5731858042493084	0.331321857333418	0.3	Q8K363	0.9242050921037194	1.09165	Mus_musculus
		-0.077	0.8582779118356777	0.9302547163818841	3.54	Q6NXI6	0.938460635926317	1.16568	Mus_musculus
		-0.271	0.4256959566829498	0.16572444896144317	-0.28	Q9JJF9	0.12290273377918573	-0.616043	Mus_musculus
		-0.139	0.762874462950974	0.921552436003303	3.39	Q6NV66	0.9703156165669365	1.43855	Mus_musculus
		-0.269	0.43081631451945146	0.2500158800736835	0.04	Q9CQE0	0.09667957292033322	-0.747282	Mus_musculus
		0.301	0.9895238655758931	0.9517245760020326	4.06	Q7TPM1	0.9643318080488091	1.36906	Mus_musculus
		-0.324	0.27385086222117594	0.43765483071841454	0.65	Q62293	0.5082130705150768	0.259669	Mus_musculus
		0.293	0.9889941733859102	0.9773232547799022	5.09	P70318	0.8878915874692009	0.957618	Mus_musculus
		-0.138	0.7652286504620093	0.802896525439878	2.17	Q9DBR7	0.8871876099964802	0.956376	Mus_musculus
		-0.469	0.049084809605085045	nan	nan	P62855	0.12695060424733076	-0.596375	Mus_musculus
		-0.397	0.12377140839267847	0.34618560630121326	0.35	Q9DAT5	0.6531737651061833	0.48469	Mus_musculus
		-0.718	0.0019422046966040844	0.21076033792796797	-0.1	P54227	0.25349055496890766	-0.201629	Mus_musculus
		-0.067	0.8689894650108881	0.915835609477228	3.3	Q6NZN0	0.8567992490906957	0.868606	Mus_musculus
		-0.253	0.4783709022423636	0.6924982531918948	1.57	Q99KI0	0.9593453009503696	1.31927	Mus_musculus
		-0.329	0.26019657465717144	0.3672108238582227	0.42	Q99KP6	0.37815323242989557	0.0526655	Mus_musculus
		-0.303	0.3329409687481608	0.14914565203582544	-0.35	Q8R1M0	0.45324416285345537	0.176129	Mus_musculus
		-0.261	0.45518215525866634	0.5110207711363781	0.88	Q60715	0.7306699518948727	0.613544	Mus_musculus
		-0.592	0.009828732858572185	nan	nan	Q9D945	0.5535609527161798	0.329176	Mus_musculus
		-0.096	0.8358542757930669	0.7302293082639904	1.76	Q9Z204	0.9597559544761234	1.3216	Mus_musculus
		0.235	0.9849920546171502	0.9770056533062313	5.07	Q8K3W3	0.9819312448668309	1.66816	Mus_musculus
		0.114	0.9648637513977988	0.5676808740392555	1.07	Q8BWL5	0.3649536548163792	0.0275579	Mus_musculus
		-0.26	0.458831145900771	0.06244044972368672	-0.84	Q80UZ2	0.5868825530916344	0.380257	Mus_musculus
		-0.216	0.5878994761932788	0.6102394715111478	1.23	Q6RT24	0.8760999648011264	0.92542	Mus_musculus
		0.252	0.9864045671237714	0.9918058819792924	6.58	Q7TSC1	0.9893816731197935	1.94106	Mus_musculus
		-0.071	0.8648107821788006	0.6440957886044592	1.36	Q5EE38	0.16625601314091282	-0.442332	Mus_musculus
		-0.396	0.1249485021481961	0.04586165279806898	-0.99	Q8BFV2	0.17317845828933473	-0.419903	Mus_musculus
		0.07	0.9522099935259843	0.9362256240868958	3.66	Q99L47	0.7652235128475888	0.671257	Mus_musculus
		-0.259	0.46177388028956506	0.6727434415295687	1.49	Q5XFR0	0.6513551566349877	0.481422	Mus_musculus
		-0.084	0.8489788711670885	0.2500158800736835	0.04	Q61749	0.4260823653643083	0.130716	Mus_musculus
		0.856	0.9996468718733447	0.9805627898113447	5.29	Q61329	0.9571160389534201	1.3036	Mus_musculus
		-0.262	0.45165087399211346	0.912405513561583	3.24	P24788	0.9554734248504048	1.28919	Mus_musculus
		-0.143	0.7552233535401095	0.7353744521374579	1.79	Q9JI57	0.8468262348938167	0.842861	Mus_musculus
		nan	nan	nan	nan	P62274	0.2595916930658219	-0.187008	Mus_musculus
		-0.309	0.31551998116649993	0.4281267865082894	0.62	Q9R0E2	0.8245336149243224	0.788088	Mus_musculus
		-0.282	0.39585662998057797	0.16953566664549324	-0.26	Q9WTX2	0.4780593687668661	0.214207	Mus_musculus
		-0.483	0.04108057206756518	0.8058819792923839	2.19	Q9D1P4	0.5796667839962455	0.369002	Mus_musculus
		-0.474	0.04655405803072215	nan	nan	O08740	0.119617505573155	-0.633669	Mus_musculus
		-0.101	0.828850567947737	0.8823604141523217	2.86	Q8CHP0	0.9392232781884313	1.17037	Mus_musculus
		0.328	0.9919369077747042	0.9983484723369116	10.98	Q3TJZ6	0.996245453478822	3.05509	Mus_musculus
		-0.383	0.14678359131304808	0.19195833068665438	-0.17	Q6P6J4	0.6427900973835504	0.467962	Mus_musculus
		0.113	0.9646283326466953	0.9875500222321032	6.01	E9PYH6	0.9488443036489499	1.22856	Mus_musculus
		-0.4	0.11876875993172856	nan	nan	P83882	0.8960459931948844	0.983068	Mus_musculus
		-0.147	0.7479253722559002	0.7421076033792797	1.82	Q5SVQ0	0.7665728030036372	0.674426	Mus_musculus
		-0.188	0.6612912718498029	0.5368735310931843	0.96	Q99KC8	0.627126598615511	0.444161	Mus_musculus
		-0.361	0.18768759931728562	0.09813885536428889	-0.61	Q32M08	0.133345066291212	-0.570728	Mus_musculus
		-0.231	0.5448178447413337	0.8044845328082322	2.18	P13864	0.9495482811216708	1.23308	Mus_musculus
		-0.077	0.8582779118356777	0.937432509686845	3.68	Q9QZQ1	0.904787046814502	1.01759	Mus_musculus
		-0.306	0.324407039020658	0.5110207711363781	0.88	P10630	0.5364894990026986	0.304199	Mus_musculus
		-0.232	0.5418751103525395	0.2613860128310995	0.08	Q61207	0.1447847002229262	-0.524368	Mus_musculus
		-0.171	0.6989582720263668	0.8089944737343582	2.22	Q8BMA6	0.8778599084829285	0.930942	Mus_musculus
		-0.242	0.5136837149078924	0.8542844438798196	2.56	Q9EQC5	0.7695647072627009	0.680405	Mus_musculus
		-0.234	0.535224530633865	0.5854030362700883	1.14	Q8K337	0.7423442449841605	0.632313	Mus_musculus
		-0.5	0.03225236890118298	0.517436320904529	0.9	Q69ZQ2	0.856681919511909	0.868181	Mus_musculus
		0.082	0.9557412747925372	0.9080226132249254	3.19	Q62203	0.6810395400680511	0.530625	Mus_musculus
		0.029	0.9357306809487376	0.8058819792923839	2.19	Q8BL48	0.6747624076029567	0.519942	Mus_musculus
		-0.228	0.5527632275910777	0.26722987994664293	0.1	Q91YQ5	0.5498064061950018	0.32287	Mus_musculus
		0.062	0.9493261138249661	0.9593470113701328	4.27	Q8CFT2	0.9033204270796668	1.01301	Mus_musculus
		-0.217	0.5846036136778294	0.7375341421584196	1.8	Q3UZY0	0.34037310806054205	-0.0190145	Mus_musculus
		-0.511	0.027308575128008945	0.07749475957568443	-0.74	Q80ZK0	0.04429191599202159	-1.12818	Mus_musculus
		-0.335	0.24630686834206345	0.5571365051133838	1.03	Q99KE8	0.44280183034142906	0.156984	Mus_musculus
		-0.174	0.6920722735565887	0.503017213999873	0.85	P28352	0.7263874222691541	0.605964	Mus_musculus
		-0.244	0.5073862633158731	0.6211649622054246	1.27	O88342	0.955356095271618	1.28665	Mus_musculus
		-0.288	0.37696427520452	0.5201676935780982	0.91	Q924Z6	0.26886072978998005	-0.166083	Mus_musculus
		-0.291	0.3676063798481549	0.8892206059836117	2.94	Q8VID5	0.8624310688724628	0.885954	Mus_musculus
		-0.194	0.6475781295980225	0.7398208727688497	1.81	O88282	0.5899331221400915	0.384929	Mus_musculus
		-0.388	0.13754340533223472	0.6308835672997523	1.31	P27773	0.8697641675466385	0.906994	Mus_musculus
		-0.324	0.27385086222117594	0.5620910881026489	1.05	Q9CU62	0.9561774023231256	1.29431	Mus_musculus
		-0.143	0.7552233535401095	0.31366321539731945	0.24	Q8BTG7	0.6241346943564473	0.439114	Mus_musculus
		-0.287	0.380436701783297	0.7067267992123484	1.64	Q8BTF8	0.9531854980640619	1.26249	Mus_musculus
		-0.544	0.017538696957212642	0.26722987994664293	0.1	Q60872	0.9757714419805232	1.52002	Mus_musculus
		-0.344	0.22417750573833206	0.6827796480975672	1.53	C0HKC9	0.44479643318080486	0.161035	Mus_musculus
		0.004	0.9224295215113884	0.6653750873404053	1.46	A2A791	0.806992842895694	0.751987	Mus_musculus
		0.057	0.947913601318345	0.6827796480975672	1.53	P70372	0.8931127537252141	0.974165	Mus_musculus
		-0.329	0.26019657465717144	0.223273835990599	-0.05	Q9CQQ7	0.23876569283116272	-0.235231	Mus_musculus
		-0.018	0.9090106526984875	0.6265006669630947	1.29	Q60737	0.5614220344948961	0.340431	Mus_musculus
		-0.196	0.6417515155082102	0.6080162611954519	1.22	Q9Z0H1	0.8101020767335445	0.759664	Mus_musculus
		0.102	0.9611559060679183	0.9024963475830527	3.11	Q8BY02	0.9300129062536665	1.12192	Mus_musculus
		-0.176	0.6878935907245012	0.7953376103665121	2.12	Q80WY3	0.18796198521647306	-0.371158	Mus_musculus
		-0.095	0.8377376258018951	0.402972749793559	0.54	O08600	0.7034494896163322	0.565419	Mus_musculus
		-0.306	0.324407039020658	0.857460458616528	2.59	Q05D44	0.9816965857092573	1.65287	Mus_musculus
		-0.328	0.26266847154375844	0.6419996188782316	1.35	Q91YQ3	0.27073800305056905	-0.16226	Mus_musculus
		-0.37	0.17109057736448707	0.5961379660801626	1.18	Q8BJM7	0.8152645782001643	0.76976	Mus_musculus
		-0.419	0.09357895356365134	0.06606110652353427	-0.82	Q9CTH6	0.14325941569869763	-0.530527	Mus_musculus
		-0.333	0.250485551174151	0.46160198183319573	0.72	P07901	0.8330986741757597	0.810386	Mus_musculus
		-0.165	0.7130833970925784	0.791907514450867	2.1	Q8VHX6	0.990613633697055	2.0253	Mus_musculus
		-0.441	0.06962509563886764	0.20224861843358954	-0.13	P63280	0.193007157104306	-0.355427	Mus_musculus
		-0.195	0.6445176858336766	0.17861906879247919	-0.22	Q99LG4	0.5845359615158982	0.376892	Mus_musculus
		-0.321	0.282737920075334	0.24004319380041925	0.01	Q8VI75	0.24287222808870115	-0.225658	Mus_musculus
		-0.327	0.2651992231181214	0.41751889728768343	0.59	Q91WM3	0.7732019242050922	0.685926	Mus_musculus
		-0.199	0.6343946795362251	0.4508035317283872	0.69	Q80YE7	0.847882201102898	0.845164	Mus_musculus
		-0.451	0.060443764345830146	0.25840055897859365	0.07	P67778	0.32183503461222573	-0.0536293	Mus_musculus
		-0.384	0.1451945147430993	0.11071587372165406	-0.54	Q9CWZ3	0.9805232899213892	1.6186	Mus_musculus
		-0.367	0.176093225825437	0.35533252874293336	0.38	Q9WUA2	0.5531502991904259	0.328849	Mus_musculus
		-0.322	0.279265493496557	0.13504414660484024	-0.42	Q7TNE3	0.6270092690367242	0.444063	Mus_musculus
		-0.445	0.06550526749455594	nan	nan	Q9CZ83	0.01754077202862842	-1.52082	Mus_musculus
		-0.339	0.2360661526690601	0.5593597154290796	1.04	Q8C2E4	0.6827408189604599	0.533059	Mus_musculus
		-0.495	0.035136248602201166	0.006288509178682589	-1.75	P0DP26	0.45036958817317846	0.171669	Mus_musculus
		-0.5	0.03225236890118298	nan	nan	Q9CQH8	0.07444561774023231	-0.876479	Mus_musculus
		0.341	0.9932317109057737	0.9488026424442609	3.97	Q80U78	0.9711955884078376	1.44984	Mus_musculus
		-0.367	0.176093225825437	0.27605920091469227	0.13	Q9D7H3	0.8080488091047753	0.754862	Mus_musculus
		0.037	0.9404390559708081	0.8943022295623452	3.01	P22561	0.8096914232077906	0.758341	Mus_musculus
		-0.034	0.8964746042022247	0.7232420758432319	1.72	Q8CI51	0.6538190777895108	0.485523	Mus_musculus
		-0.096	0.8358542757930669	0.6901480022867306	1.56	P06745	0.7938519300715711	0.727582	Mus_musculus
		0.069	0.9515625919604497	0.8990027313726736	3.06	Q8BIF2	0.520239352340725	0.277442	Mus_musculus
		-0.273	0.4196927785298099	0.6985962014863749	1.6	P51942	0.6383902381790449	0.459664	Mus_musculus
		-0.287	0.380436701783297	0.7375341421584196	1.8	P28661	0.6906605655285698	0.546487	Mus_musculus
		-0.299	0.34435877817668176	0.6102394715111478	1.23	Q91WT4	0.5493370878798545	0.322348	Mus_musculus
		-0.012	0.9129539167794715	0.7398208727688497	1.81	Q8CJ67	0.901325824240291	1.00218	Mus_musculus
		-0.21	0.6044964981460773	0.7516991678841389	1.87	Q02257	0.3475302123665376	-0.00356113	Mus_musculus
		-0.413	0.09993525984344653	0.1972305151495903	-0.15	Q9QXB9	0.5120262818256482	0.265419	Mus_musculus
		-0.304	0.329880524983815	0.4857396938321794	0.8	Q9D5P4	0.29285462865188316	-0.111196	Mus_musculus
		-0.193	0.6499911717968336	0.331321857333418	0.3	P29351	0.934412765458172	1.14219	Mus_musculus
		-0.27	0.4277558707551056	0.6508924601410151	1.39	Q8CGC7	0.899741874926669	0.997868	Mus_musculus
		-0.252	0.48143134600670945	0.879057358826145	2.82	Q64707	0.7319605772615276	0.616076	Mus_musculus
		-0.201	0.628509210758637	0.8333227466175444	2.4	Q8K2H1	0.8156165669365247	0.770903	Mus_musculus
		-0.3	0.3410629156612324	0.388553642888903	0.49	Q99LI7	0.557784817552505	0.334763	Mus_musculus
		-0.305	0.32687893590724504	0.10036206567998475	-0.6	Q9D0S9	0.4062536665493371	0.0981925	Mus_musculus
		-0.073	0.8628685774821965	0.8721336467001207	2.74	Q6A058	0.8971606241933592	0.987838	Mus_musculus
		-0.371	0.16908951798010713	0.46674712570666327	0.74	Q9CQG2	0.6384489029684384	0.45968	Mus_musculus
		-0.322	0.279265493496557	0.5201676935780982	0.91	Q9QZD9	0.8191951190895225	0.778957	Mus_musculus
		-0.181	0.6760049437937732	0.7335958838849013	1.78	P54754	0.613985685791388	0.422419	Mus_musculus
		-0.575	0.011947501618503914	0.35533252874293336	0.38	Q9CR29	0.5529743048222457	0.328719	Mus_musculus
		-0.391	0.13289388499794008	0.5782252429651273	1.11	Q99KS2	0.5782588290508037	0.366895	Mus_musculus
		-0.378	0.15508210228944735	0.13307501746808106	-0.43	P97950	0.30945676405021705	-0.0786389	Mus_musculus
		-0.257	0.4669530928138426	0.4730356348853459	0.76	Q61831	0.3602604716649067	0.0180997	Mus_musculus
		0.51	0.9968807015478783	0.9861525757479515	5.84	Q8CBY3	0.8804411592162384	0.937868	Mus_musculus
		-0.106	0.820905185097993	0.5140062249888839	0.89	Q80X44	0.7462161210841253	0.63888	Mus_musculus
		-0.485	0.039962332999823436	0.26722987994664293	0.1	Q62446	0.8631350463451836	0.887538	Mus_musculus
		-0.325	0.27055499970572655	0.11713142348980499	-0.51	Q8CFI5	0.34213305174234426	-0.0147019	Mus_musculus
		-0.109	0.8163733741392502	0.17861906879247919	-0.22	Q8C5L6	0.42226915405373694	0.125146	Mus_musculus
		0.238	0.9852863280560297	0.3921107793940164	0.5	Q8VEG4	0.6653760413000117	0.504586	Mus_musculus
		-0.134	0.7736448708139604	0.7147303563488535	1.68	Q80Y81	0.5799014431538191	0.369606	Mus_musculus
		-0.428	0.08380907539285504	0.04313028012449978	-1.02	P62259	0.24433884782353632	-0.22213	Mus_musculus
		-0.262	0.45165087399211346	0.5307755827987042	0.94	Q61103	0.6891939457937346	0.543579	Mus_musculus
		-0.467	0.04996762992172327	0.09267611001715048	-0.64	Q9D1J3	0.5464038484101842	0.317806	Mus_musculus
		-0.29	0.37090224236360425	0.5140062249888839	0.89	Q3TIU4	0.536254839845125	0.303872	Mus_musculus
		-0.478	0.043964451768583365	nan	nan	P62245	0.5479877977238061	0.320077	Mus_musculus
		-0.233	0.5385203931493143	0.37724703042622115	0.45	Q9D483	0.3082834682623489	-0.0808279	Mus_musculus
		-0.423	0.08934141604378788	0.151622943530458	-0.34	Q8R480	0.26575149595212955	-0.172944	Mus_musculus
		-0.412	0.1012889176622918	0.007622435368100108	-1.71	P61982	0.23900035198873637	-0.234185	Mus_musculus
		0.032	0.9373786122064622	0.9024963475830527	3.11	P0C090	0.6973483515194181	0.5565	Mus_musculus
		-0.343	0.2266494026249191	0.6508924601410151	1.39	Q9DBH5	0.8646603308694122	0.892521	Mus_musculus
		0.006	0.9240185980813371	0.8636854475004764	2.65	Q62311	0.5195940396573976	0.276608	Mus_musculus
		-0.31	0.31251839208993	0.05075271549259989	-0.94	Q9JK30	0.24967734365833627	-0.209992	Mus_musculus
		-0.278	0.40768642222353013	0.43111224036079526	0.63	Q8VDG3	0.6338730493957526	0.453456	Mus_musculus
		0.12	0.9660408451533165	0.830908975417646	2.38	Q68ED3	0.9276663146779303	1.10975	Mus_musculus
		-0.254	0.4750161850391384	nan	nan	Q9D115	0.08911181508858383	-0.788595	Mus_musculus
		-0.178	0.6833617797657583	0.06415549768150924	-0.83	Q61166	0.6321717705033439	0.451153	Mus_musculus
		-0.102	0.8274969101288918	0.8692752334370831	2.71	Q9DBF7	0.9523055262231609	1.25216	Mus_musculus
		-0.247	0.49897004296392206	0.8491393000063521	2.52	Q9D0B0	0.9830458758653057	1.69123	Mus_musculus
		-0.201	0.628509210758637	0.6848122975290606	1.54	A2BE28	0.6618561539364074	0.499539	Mus_musculus
		-0.449	0.06232711435465835	0.27250206440957886	0.12	P60154	0.18420743869529507	-0.382756	Mus_musculus
		-0.312	0.3061032311223589	0.14914565203582544	-0.35	Q8K1A0	0.2589463803824944	-0.18843	Mus_musculus
		-0.14	0.7601671473132835	0.6190052721844629	1.26	Q8BMZ5	0.7127771911298838	0.582082	Mus_musculus
