accession,protein_name,species,common_name,group,protein_type,db_type,data_source,neurons,genome_mb,cell_types,llphy_score,llphy_category,family,gene_name
A0A8V0X6X2,A0A8V0X6X2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6493656065650214,High,Other,EIF1AX
A0A8V0X702,A0A8V0X702_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3746618543273394,Medium,Other,LOC107050768
A0A8V0X7E7,A0A8V0X7E7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,3.3221588715803048,High,FUS/TDP,EWSR1
A0A8V0X7Q9,A0A8V0X7Q9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.0182894189919682,Medium,RBM,RBM19
A0A8V0X848,A0A8V0X848_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3282591934763796,Medium,Other,ERI1
A0A8V0X8I2,A0A8V0X8I2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3059859162679189,Medium,RBM,RBM26
A0A8V0X8K7,A0A8V0X8K7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5936824135438696,High,Other,LSM8
A0A8V0X8Q0,A0A8V0X8Q0_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1370802307704253,Medium,IGF2BP,IGF2BP3
A0A8V0X8R6,A0A8V0X8R6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.680919415943674,High,Other,TRA2A
A0A8V0X8Z1,A0A8V0X8Z1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5547041784290634,High,KHDRBS,KHDRBS2
A0A8V0X900,A0A8V0X900_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-1.973312784731226,Low,Other,A0A8V0X900_CHICK
A0A8V0X905,A0A8V0X905_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-1.3088266813454816,Low,DIS3,DIS3
A0A8V0X950,A0A8V0X950_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,1.363966583669802,High,Other,A0A8V0X950_CHICK
A0A8V0X971,A0A8V0X971_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-1.1213599315076042,Low,DIS3,DIS3
A0A8V0X982,A0A8V0X982_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.7588758861732865,High,TIA,TIAL1
A0A8V0X987,A0A8V0X987_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.7959980148540543,High,TIA,TIAL1
A0A8V0XA73,A0A8V0XA73_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.638228967960791,High,DEAD-box,DDX3X
A0A8V0XAA1,A0A8V0XAA1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5027331982759884,High,Staufen,STAU2
A0A8V0XAA9,A0A8V0XAA9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5454236462588714,High,Other,ZCRB1
A0A8V0XAB1,A0A8V0XAB1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4860282403696429,Medium,Staufen,STAU2
A0A8V0XAS6,A0A8V0XAS6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,1.718482912571135,High,Other,GAR1
A0A8V0XB11,A0A8V0XB11_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6567900323011749,High,Other,EIF1AX
A0A8V0XB16,A0A8V0XB16_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6178117971863687,High,Other,EIF1AX
A0A8V0XB54,A0A8V0XB54_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4934526661057964,Medium,Other,RNMT
A0A8V0XBA1,A0A8V0XBA1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.742170928266941,High,Other,LSM8
A0A8V0XBE1,A0A8V0XBE1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5027331982759884,High,Other,LSM8
A0A8V0XBJ2,A0A8V0XBJ2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.0832531441833119,Medium,IGF2BP,IGF2BP3
A0A8V0XBL2,A0A8V0XBL2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6400850743948294,High,Other,TRA2A
A0A8V0XC08,A0A8V0XC08_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5157259433142571,High,KHDRBS,KHDRBS2
A0A8V0XC13,A0A8V0XC13_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6400850743948294,High,KHDRBS,KHDRBS2
A0A8V0XC74,A0A8V0XC74_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8869472301219354,High,Other,SYNCRIP
A0A8V0XC93,A0A8V0XC93_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5676969234673321,High,TIA,TIAL1
A0A8V0XCA0,A0A8V0XCA0_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3969351315358001,Medium,Other,ERI1
A0A8V0XCA3,A0A8V0XCA3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8145590791944382,High,TIA,TIAL1
A0A8V0XCY9,A0A8V0XCY9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2335977653404216,Medium,Other,NANOS3
A0A8V0XD43,A0A8V0XD43_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2057561688298458,Medium,Other,A0A8V0XD43_CHICK
A0A8V0XD47,A0A8V0XD47_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.9946014032961622,High,G3BP,G3BP2
A0A8V0XD48,A0A8V0XD48_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-1.4424663445962458,Low,Other,ANKRD17
A0A8V0XDG8,A0A8V0XDG8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.382086280063493,Medium,Other,EIF4E
A0A8V0XEA8,A0A8V0XEA8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.5812329592024322,Low,DEAD-box,DDX10
A0A8V0XEB5,A0A8V0XEB5_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.4735787860282054,Medium,DEAD-box,DDX10
A0A8V0XED8,A0A8V0XED8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5194381561823339,High,Staufen,STAU2
A0A8V0XEH3,A0A8V0XEH3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8609617400453979,High,YTHD,YTHDC1
A0A8V0XF34,A0A8V0XF34_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5676969234673321,High,Other,GTF3A
A0A8V0XF94,A0A8V0XF94_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.1636090115437941,Medium,DEAD-box,DDX1
A0A8V0XFL4,A0A8V0XFL4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,1.2358952397211531,High,hnRNP,HNRNPDL
A0A8V0XFP8,A0A8V0XFP8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8498251014411676,High,TIA,TIAL1
A0A8V0XFT4,A0A8V0XFT4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3486763642508019,Medium,Other,NANOS3
A0A8V0XFW7,A0A8V0XFW7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-1.9566078268248803,Low,Other,A0A8V0XFW7_CHICK
A0A8V0XFZ3,A0A8V0XFZ3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2243172331702297,Medium,MBNL,MBNL2
A0A8V0XFZ8,A0A8V0XFZ8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3579568964209939,Medium,MBNL,MBNL2
A0A8V0XGR2,A0A8V0XGR2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8405445692709756,High,G3BP,G3BP2
A0A8V0XHL8,A0A8V0XHL8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,1.7221951254392116,High,Other,GAR1
A0A8V0XI16,A0A8V0XI16_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1370802307704253,Medium,DEAD-box,DDX1
A0A8V0XIJ7,A0A8V0XIJ7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3746618543273394,Medium,Other,NANOS3
A0A8V0XIL0,A0A8V0XIL0_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.7124732253223267,High,RBM,RBM48
A0A8V0XIQ7,A0A8V0XIQ7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.6202111943172384,Low,SFPQ,CPSF3
A0A8V0XIZ6,A0A8V0XIZ6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6029629457140616,High,Other,SYNCRIP
A0A8V0XJK4,A0A8V0XJK4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2317416589063832,Medium,Ribosomal-L,RPL7
A0A8V0XJT6,A0A8V0XJT6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.07397261201312,Medium,Other,NANOS3
A0A8V0XJW0,A0A8V0XJW0_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.8095340505891544,Low,Other,ANKRD17
A0A8V0XJW1,A0A8V0XJW1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5120137304461804,High,Staufen,STAU2
A0A8V0XJW6,A0A8V0XJW6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4915965596717581,Medium,Staufen,STAU2
A0A8V0XJY9,A0A8V0XJY9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1667779337150395,Medium,QKI,QKI
A0A8V0XK38,A0A8V0XK38_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2595832554169591,Medium,MBNL,MBNL2
A0A8V0XK63,A0A8V0XK63_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3338275127784948,Medium,Other,EIF4E
A0A8V0XL08,A0A8V0XL08_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.4253200187432073,Medium,DEAD-box,DDX10
A0A8V0XL27,A0A8V0XL27_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5361431140886794,High,LARP,LARP7
A0A8V0XL68,A0A8V0XL68_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.7904296955519391,High,YTHD,YTHDC1
A0A8V0XLD4,A0A8V0XLD4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5008770918419501,High,Staufen,STAU2
A0A8V0XLP3,A0A8V0XLP3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1686340401490779,Medium,Other,PPIL4
A0A8V0XLV9,A0A8V0XLV9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.3046731005307119,Medium,Other,LOC107051715
A0A8V0XM09,A0A8V0XM09_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.0318254547270683,Medium,Other,GRSF1
A0A8V0XMM8,A0A8V0XMM8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.7946851991168472,Low,Other,ANKRD17
A0A8V0XMS5,A0A8V0XMS5_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1853389980554234,Medium,CELF,CELF2
A0A8V0XMX4,A0A8V0XMX4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1742023594511931,Medium,Other,TFB1M
A0A8V0XMY5,A0A8V0XMY5_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1946195302256154,Medium,Other,EIF4E
A0A8V0XMZ0,A0A8V0XMZ0_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4414816859527215,Medium,Other,EIF4E
A0A8V0XNS2,A0A8V0XNS2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.4011906351007082,Medium,ADAR,ADARB2
A0A8V0XP69,A0A8V0XP69_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1203752728640797,Medium,QKI,QKI
A0A8V0XPF6,A0A8V0XPF6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.3250902713051342,Medium,Other,ANKRD17
A0A8V0XPG4,A0A8V0XPG4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1649218272810012,Medium,PTBP,PTBP3
A0A8V0XQ10,A0A8V0XQ10_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2094683816979225,Medium,Exosome,EXOSC8
A0A8V0XQ25,A0A8V0XQ25_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.192763423791577,Medium,CELF,CELF2
A0A8V0XQ46,A0A8V0XQ46_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.2137238852628306,Medium,Other,TRMT11
A0A8V0XQA4,A0A8V0XQA4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5621286041652169,High,PABP,PABPN1L
A0A8V0XQC6,A0A8V0XQC6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.0516993348046593,Medium,Other,NSUN3
A0A8V0XQI2,A0A8V0XQI2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.8039657312870392,Low,UPF,UPF2
A0A8V0XQK3,A0A8V0XQK3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2428782975106136,Medium,LARP,LARP1B
A0A8V0XQZ6,A0A8V0XQZ6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8553934207432828,High,YTHD,YTHDC1
A0A8V0XRB4,A0A8V0XRB4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1890512109235002,Medium,SR,SRP54
A0A8V0XRR6,A0A8V0XRR6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5268625819184876,High,Other,RBPMS
A0A8V0XRT0,A0A8V0XRT0_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4637549631611822,Medium,Other,PPIL4
A0A8V0XRV7,A0A8V0XRV7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4656110695952206,Medium,RBM,RBM17
A0A8V0XS47,A0A8V0XS47_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1482168693746556,Medium,Exosome,EXOSC8
A0A8V0XSA3,A0A8V0XSA3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.116663059996003,Medium,Exosome,EXOSC9
A0A8V0XSK2,A0A8V0XSK2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.5199814468791653,Low,Other,PPARGC1B
A0A8V0XSM4,A0A8V0XSM4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3393958320806099,Medium,MBNL,MBNL2
A0A8V0XSM7,A0A8V0XSM7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4451938988207983,Medium,MBNL,MBNL2
A0A8V0XSP7,A0A8V0XSP7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.044818199765337,Medium,Other,TRMU
A0A8V0XSQ3,A0A8V0XSQ3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.012721099689853,Medium,Other,TRMU
A0A8V0XSQ4,A0A8V0XSQ4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1834828916213851,Medium,CELF,CELF2
A0A8V0XSU6,A0A8V0XSU6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8331201435348221,High,Other,PSPC1
A0A8V0XSV1,A0A8V0XSV1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,1.0781261928278898,High,Other,SCAF8
A0A8V0XT10,A0A8V0XT10_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.011408283952646,Medium,Other,TFB1M
A0A8V0XT80,A0A8V0XT80_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.7946851991168472,Low,UPF,UPF2
A0A8V0XT91,A0A8V0XT91_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5825457749396392,High,SR,SRP19
A0A8V0XTC9,A0A8V0XTC9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4711793888973358,Medium,Other,ZAR1L
A0A8V0XTL6,A0A8V0XTL6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6827755223777124,High,Other,MATR3
A0A8V0XTR2,A0A8V0XTR2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.8238396113646301,High,RBM,RBM11
A0A8V0XU05,A0A8V0XU05_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.0281132418589915,Medium,Other,NSUN6
A0A8V0XU17,A0A8V0XU17_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2298855524723448,Medium,QKI,QKI
A0A8V0XU23,A0A8V0XU23_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4025034508379153,Medium,IGF2BP,AIMP1
A0A8V0XUB5,A0A8V0XUB5_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2818565326254198,Medium,Other,PPIL4
A0A8V0XUL9,A0A8V0XUL9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5045893047100268,High,RBM,RBM17
A0A8V0XUV9,A0A8V0XUV9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2335977653404216,Medium,Exosome,EXOSC8
A0A8V0XVC2,A0A8V0XVC2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.0925336763535039,Medium,CELF,CELF2
A0A8V0XVE4,A0A8V0XVE4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-3.276299501426177,Low,Other,TARBP1
A0A8V0XVK8,A0A8V0XVK8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2094683816979225,Medium,Other,LOC420965
A0A8V0XW45,A0A8V0XW45_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.0461310155025441,Medium,SR,SRP54
A0A8V0XWS7,A0A8V0XWS7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.1742023594511931,Medium,QKI,QKI
A0A8V0XXG8,A0A8V0XXG8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4099278765740689,Medium,Other,EIF2AK2
A0A8V0XXW6,A0A8V0XXW6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.0405626962004289,Medium,Other,PUF60
A0A8V0XY00,A0A8V0XY00_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.0726597962759129,Medium,Other,NSUN3
A0A8V0XYB1,A0A8V0XYB1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-2.0753986386033376,Low,Other,XPO5
A0A8V0XYE8,A0A8V0XYE8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.7495953540030945,High,RBM,RBM11
A0A8V0XYG3,A0A8V0XYG3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6159556907523304,High,Other,LSM6
A0A8V0XYX2,A0A8V0XYX2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.4086150608368618,Medium,Other,EIF4EBP3
A0A8V0XYX9,A0A8V0XYX9_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.2378532689053297,Medium,Other,EIF4EBP3
A0A8V0XYY5,A0A8V0XYY5_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.2452776946414833,Medium,Other,EIF4EBP3
A0A8V0XZA7,A0A8V0XZA7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5435675398248331,High,Other,PPARGC1A
A0A8V0XZS1,A0A8V0XZS1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.1561845858076405,Medium,Other,PUF60
A0A8V0XZS6,A0A8V0XZS6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.0819403284461048,Medium,Other,PUF60
A0A8V0XZV4,A0A8V0XZV4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6605022451692517,High,Other,MATR3
A0A8V0XZY1,A0A8V0XZY1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-3.4359246547534785,Low,Other,TARBP1
A0A8V0Y0A6,A0A8V0Y0A6_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.4605860409899368,Medium,Argonaute,AGO2
A0A8V0Y0F7,A0A8V0Y0F7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.2168928074340761,Medium,Other,CDKN2AIP
A0A8V0Y0G7,A0A8V0Y0G7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.3709496414592626,Medium,Other,EIF2AK2
A0A8V0Y1R2,A0A8V0Y1R2_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4637549631611822,Medium,Other,A0A8V0Y1R2_CHICK
A0A8V0Y1Z1,A0A8V0Y1Z1_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6252362229225222,High,SR,SRP19
A0A8V0Y255,A0A8V0Y255_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-1.8266803764421928,Low,Other,NOL6
A0A8V0Y2B7,A0A8V0Y2B7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.7087610124542499,High,Other,MATR3
A0A8V0Y368,A0A8V0Y368_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.2656948654159056,Medium,Other,EIF4EBP3
A0A8V0Y3F8,A0A8V0Y3F8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-3.5324421893234748,Low,Other,TARBP1
A0A8V0Y3H4,A0A8V0Y3H4_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-2.8289778508229246,Low,Other,TARBP1
A0A8V0Y4F7,A0A8V0Y4F7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.6140995843182919,High,CELF,CELF4
A0A8V0Y4G5,A0A8V0Y4G5_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.1246307764289879,Medium,Other,BICC1
A0A8V0Y4S3,A0A8V0Y4S3_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,-0.5403986176535875,Low,Other,ACO1
A0A8V0Y526,A0A8V0Y526_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,1.0577090220534675,High,Other,LOC101749377
A0A8V0Y567,A0A8V0Y567_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4730354953313742,Medium,Other,NIP7
A0A8V0Y5K8,A0A8V0Y5K8_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.4637549631611822,Medium,Other,ZNF346
A0A8V0Y5V7,A0A8V0Y5V7_CHICK,chicken,chicken,supplementary,RBP,tr,reviewed+unreviewed,200000000.0,1000,150,0.5491358591269482,High,SR,SRP19
